pair_uid,row_kind,track,parent_pair_uid,review_label,seller_uid_left,seller_uid_right,split_name,component_id,fold,evidence_type,silver_train_only,training_sample_weight,seed,variant_index,transform,synthetic_train_only,synthetic_split_name,identifier_redacted_e5_cosine,clean_token_jaccard,clean_char3_jaccard,clean_title_token_jaccard,clean_description_token_jaccard,clean_category_token_jaccard,clean_text_length_gap_ratio,clean_segment_count_gap_ratio,clean_field_presence_match_fraction
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:499031||market_item.xlsx|茶马古道|seller_raw:/shop/393847,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/negative/v00/right,train,zh_target_strict_cc_9e435cf6bbaaa3e5,2,semantic_topic_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.915648281574,0.491349480969,0.225988700565,0.306122448980,0.469314079422,0.500000000000,0.600666349357,0.545454545455,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:555666,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_016/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.885245561600,0.210659898477,0.020911127707,0.172043010753,0.206896551724,0.500000000000,0.711197732105,0.687500000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:569682||market_item.xlsx|茶马古道|seller_raw:/shop/407896,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/negative/v00/right,train,zh_target_strict_cc_1234aba824302a63,2,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.895678877831,0.385372714487,0.082627836099,0.109452736318,0.339677891654,0.350000000000,0.244519392917,0.382978723404,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:250715||market_item.xlsx|中文暗网交易市场|seller_raw:465763,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_017/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.920896172523,0.311475409836,0.038384845464,0.192052980132,0.299349240781,0.500000000000,0.223600283487,0.076923076923,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:469144||market_item.xlsx|茶马古道|seller_raw:/shop/417610,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/negative/v00/right,train,zh_target_strict_cc_a075d160d8e9bceb,3,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.917350411415,0.336411609499,0.061928634621,0.168458781362,0.332869080780,0.250000000000,0.620455829723,0.433962264151,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:121394||market_item.xlsx|中文暗网交易市场|seller_raw:436422,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_018/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.918364644051,0.250000000000,0.024361948956,0.163934426230,0.257142857143,1.000000000000,0.590130916415,0.423076923077,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:528494||market_item.xlsx|茶马古道|seller_raw:/shop/399158,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/negative/v00/right,train,zh_target_strict_cc_05570b72d05a6c3e,1,semantic_topic_not_controller,1,0.075000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.883136808872,0.092592592593,0.027906976744,0.121951219512,0.058823529412,0.000000000000,0.917938931298,0.692307692308,0.800000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:534628||market_item.xlsx|中文暗网交易市场|seller_raw:605663,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_019/positive/v00/right,train,zh_target_strict_cc_290f4bfb9bba0476,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.899502098560,0.198529411765,0.044715447154,0.166666666667,0.186567164179,1.000000000000,0.613412228797,0.000000000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:99482||market_item.xlsx|茶马古道|seller_raw:/shop/406714,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/negative/v00/right,train,zh_target_strict_cc_f01f31bc246f92c9,1,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.885009467602,0.366984993179,0.065064478312,0.148148148148,0.364028776978,0.166666666667,0.502701312066,0.480769230769,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:443482||market_item.xlsx|中文暗网交易市场|seller_raw:455638,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_020/positive/v00/right,train,zh_target_strict_cc_a4907cf1273476d7,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.876928925514,0.258373205742,0.049933125279,0.104938271605,0.248722316865,0.666666666667,0.751363636364,0.566037735849,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:565482||market_item.xlsx|茶马古道|seller_raw:/shop/414257,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/negative/v00/right,train,zh_target_strict_cc_367bf011d659e957,1,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.910130560398,0.370288248337,0.100446428571,0.162393162393,0.390476190476,0.500000000000,0.765324963072,0.673469387755,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:32635||market_item.xlsx|中文暗网交易市场|seller_raw:81020,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_021/positive/v00/right,train,zh_target_strict_cc_9ad2ae4ca9a83c6a,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.928514122963,0.184073107050,0.051390355509,0.111111111111,0.175000000000,0.333333333333,0.742138364780,0.111111111111,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:541874||market_item.xlsx|茶马古道|seller_raw:/shop/408791,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/negative/v00/right,train,zh_target_strict_cc_87624e44dbf173af,3,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.919252693653,0.443502824859,0.249110320285,0.090909090909,0.445747800587,0.285714285714,0.639758581667,0.555555555556,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:435064||market_item.xlsx|中文暗网交易市场|seller_raw:606446,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_022/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.903992533684,0.175355450237,0.017080745342,0.133333333333,0.170731707317,1.000000000000,0.860241820768,0.891304347826,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:331749||market_item.xlsx|茶马古道|seller_raw:/shop/4694,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/negative/v00/right,train,zh_target_strict_cc_e60bd09ea06f8cc8,2,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.905634999275,0.282149712092,0.047557840617,0.166666666667,0.270875763747,0.153846153846,0.434092758340,0.454545454545,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:537697,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_023/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.882332026958,0.229828850856,0.023680649526,0.157024793388,0.215000000000,1.000000000000,0.614103472714,0.520833333333,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:475252||market_item.xlsx|茶马古道|seller_raw:/shop/405740,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/negative/v00/right,train,zh_target_strict_cc_dd6e633ee72cde4d,3,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.889711260796,0.411023622047,0.131863882444,0.164556962025,0.405582922824,0.133333333333,0.403846153846,0.566037735849,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:157835||market_item.xlsx|中文暗网交易市场|seller_raw:95895,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_024/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.911500334740,0.356459330144,0.030788177340,0.122448979592,0.355000000000,0.500000000000,0.469769021739,0.434782608696,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:394858||market_item.xlsx|茶马古道|seller_raw:/shop/445990,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/negative/v00/right,train,zh_target_strict_cc_b9be85f5e430bc45,1,semantic_topic_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.901161789894,0.130434782609,0.041237113402,0.190476190476,0.122222222222,0.500000000000,0.300309597523,0.687500000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:462296||market_item.xlsx|中文暗网交易市场|seller_raw:562478,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_025/positive/v00/right,train,zh_target_strict_cc_290f4bfb9bba0476,1,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.863224625587,0.146853146853,0.007246376812,0.058823529412,0.101562500000,0.500000000000,0.451282051282,0.222222222222,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:533176||market_item.xlsx|茶马古道|seller_raw:/shop/397407,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/negative/v00/right,train,zh_target_strict_cc_0fcff25a0c3bd050,2,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.932255208492,0.337792642140,0.191446028513,0.298507462687,0.333333333333,0.250000000000,0.800895765472,0.677419354839,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:501102||market_item.xlsx|中文暗网交易市场|seller_raw:596304,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_026/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.875176548958,0.148337595908,0.008878127522,0.041666666667,0.148437500000,1.000000000000,0.835247666906,0.756756756757,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:528850||market_item.xlsx|茶马古道|seller_raw:/shop/395629,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/negative/v00/right,train,zh_target_strict_cc_8d59425a6c8933a2,3,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.887408137321,0.317796610169,0.074116965837,0.048648648649,0.306636155606,0.133333333333,0.232083531087,0.636363636364,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:149940||market_item.xlsx|中文暗网交易市场|seller_raw:436422,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_027/positive/v00/right,train,zh_target_strict_cc_8d579273f8d400c6,3,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.920363605022,0.243119266055,0.020062695925,0.149425287356,0.232500000000,0.500000000000,0.742195367573,0.750000000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:591680||market_item.xlsx|茶马古道|seller_raw:/shop/432473,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/negative/v00/right,train,zh_target_strict_cc_2e5c7caaf65dd8e0,0,semantic_topic_not_controller,1,0.075000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.836138486862,0.015000000000,0.003861003861,0.042553191489,0.010309278351,0.000000000000,0.939299610895,0.791666666667,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:462585||market_item.xlsx|中文暗网交易市场|seller_raw:466000,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_028/positive/v00/right,train,zh_target_strict_cc_1d6517872128664d,0,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.899356365204,0.170403587444,0.020560747664,0.145454545455,0.146226415094,0.500000000000,0.183233532934,0.071428571429,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:575281||market_item.xlsx|茶马古道|seller_raw:/shop/394471,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/negative/v00/right,train,zh_target_strict_cc_efca46e72d966ee9,2,template_clone_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.826634049416,0.279305354559,0.055301296720,0.097560975610,0.273391812865,0.000000000000,0.674616695060,0.562500000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:636288||market_item.xlsx|中文暗网交易市场|seller_raw:636666,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_029/positive/v00/right,train,zh_target_strict_cc_91bfa095c1c39ade,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.936293125153,0.212793733681,0.137887678122,0.354838709677,0.203504043127,1.000000000000,0.191849380362,0.043478260870,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:633752||market_item.xlsx|茶马古道|seller_raw:/shop/451995,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/negative/v00/right,train,zh_target_strict_cc_0f6792626c843fb6,2,template_clone_not_controller,1,0.080000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.890650272369,0.480291970803,0.360473457676,0.328205128205,0.473035439137,0.250000000000,0.429773803261,0.509433962264,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:636666||market_item.xlsx|中文暗网交易市场|seller_raw:65706,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_030/positive/v00/right,train,zh_target_strict_cc_91bfa095c1c39ade,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.866346299648,0.164810690423,0.069848293300,0.088235294118,0.153579676674,1.000000000000,0.091184752003,0.352941176471,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|茶马古道|seller_raw:/shop/413150||market_item.xlsx|茶马古道|seller_raw:/shop/415493,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/negative/v00/right,train,zh_target_strict_cc_d30b8a7ef8b6700c,2,semantic_topic_not_controller,1,0.060000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.889129042625,0.299760191847,0.077785564121,0.154320987654,0.286802030457,0.500000000000,0.723508375682,0.500000000000,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/positive/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/positive/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:501102,positive,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/positive/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_031/positive/v00/right,train,zh_target_strict_cc_540db623f3f9599c,2,same_controller_direct_identifier,1,0.275000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.903579771519,0.349494949495,0.059464816650,0.257812500000,0.351239669421,1.000000000000,0.012756909993,0.229166666667,1.000000000000
synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_032/negative/v00/left||synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_032/negative/v00/right,synthetic_transformed,silver_sensitivity,market_item.xlsx|中文暗网交易市场|seller_raw:546566||market_item.xlsx|茶马古道|seller_raw:/shop/8057,negative,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_032/negative/v00/left,synthetic://step27/v1_1/silver_sensitivity/seed_20260323/silver_sensitivity_matched_032/negative/v00/right,train,zh_target_strict_cc_7c4e8e17f0966814,2,semantic_topic_not_controller,1,0.075000000000,20260323,0,section_order_rotation,1,synthetic_train_only,0.944772303104,0.227074235808,0.061032863850,0.287128712871,0.194174757282,0.500000000000,0.776161616162,0.627450980392,1.000000000000
